record_id,school_name,region,school_type,academic_year,grade,subject,male_count,female_count,total_enrollment,dropout_rate,avg_performance_score,pass_rate,teacher_student_ratio,budget_per_student_usd,data_quality_flag
10187,Cedar Ridge Academy,Central,International,2024,Grade 10,Science,7,23.0,30.0,0.1329,76.0,0.6953,0.0306,11355.16,clean
8281,Southview Academy,South,Private,2023,Grade 1,Mathematics,19,25.0,44.0,0.011,84.9,0.9052,0.0447,6834.34,clean
9619,Northgate School,North,Public,2024,Grade 4,Social Studies,41,51.0,92.0,0.0717,85.9,0.8242,0.0542,6848.93,clean
4838,Maplewood Secondary,North,Public,2021,Grade 8,English,30,51.0,81.0,0.1217,77.4,0.8733,0.0519,10987.53,clean
1588,Sunset Academy,South,Private,2019,Grade 6,English,10,24.0,34.0,0.0361,86.2,0.8159,0.0583,11668.42,clean
2843,Silverstone School,East,Private,2019,Grade 5,English,47,19.0,66.0,0.0645,82.0,0.9145,0.0513,3007.33,clean
5253,Westfield Primary,West,Public,2021,Grade 7,English,29,29.0,58.0,5.0,84.0,0.9119,0.0537,5481.82,outlier_dropout
5523,Stonegate Secondary,East,Private,2021,Grade 1,English,31,27.0,58.0,0.012,66.4,0.7115,0.0492,4744.54,clean
6482,Valleyview High,West,Public,2022,Grade 1,Science,40,37.0,77.0,0.0085,58.1,0.6086,0.045,10984.41,clean
7728,Hilltop Institute  #, West,Private,2023,Grade 10,ENGLISH,29,26.0,55.0,0.058,78.6,0.7608,0.0572,4407.68,special_characters
191,Hilltop Institute,West,Private,2018,Grade 3,Mathematics,37,34.0,71.0,0.0573,76.6,0.7702,0.0665,10701.26,clean
5996,Bluebell Primary,Central,Public,2021,Grade 12,Mathematics,40,32.0,72.0,0.007,76.2,0.6879,0.0325,4555.85,clean
1442,Bluebell Primary,Central,Public,2018,Grade 1,Science,57,49.0,106.0,0.0262,74.8,0.8014,0.0411,6383.65,clean
3221,Hilltop Institute,West,Private,2020,Grade 9,Maths,16,46.0,62.0,0.0973,84.2,0.8726,0.0582,10541.16,clean
8039,Valleyview High,West,Public,2023,Grade 12,Social Studies,42,48.0,90.0,0.1238,55.3,0.4879,0.035,9684.96,clean
636,Northgate School,North,Public,2018,Grade 8,Mathematics,28,48.0,76.0,0.0736,53.3,0.5034,0.0541,11736.01,clean
9163,Riverside School,East,Public,2024,Grade 9,English,45,47.0,92.0,0.0717,55.6,0.5514,0.0342,11668.94,clean
7673,Riverside School  ,East ,Public,2023,Grade 11,English,40,35.0,75.0,0.0943,73.5,0.7255,0.0354,4576.59,clean
6092,Sunset Academy,South,Private,2022,Grade 7,Science,28,41.0,69.0,0.0449,83.9,0.8153,0.0407,9413.9,clean
9735,Westfield Primary,West,Public,2024,Grade 3,Arts,34,29.0,63.0,0.0417,61.1,0.6713,0.0566,9192.23,clean
7106,Willowbrook High,West,Public,2022,Grade 6,Mathematics,41,29.0,70.0,0.1206,50.0,0.491,0.04,11124.68,clean
3700,Eastbrook Institute,East,Charter,2020,Grade 8,Arts,43,24.0,67.0,0.1199,72.9,0.8233,0.0358,4564.92,clean
439,Pinecrest Elementary,East,Public,2018,Grade 4,Social Studies,39,34.0,73.0,0.0224,94.0,0.8688,0.0503,5991.84,clean
5859,Silverstone School,East,Private,2021,Grade 8,Social Studies,25,24.0,49.0,0.0422,86.2,0.8756,0.0399,6442.74,clean
6916,Brightstone School,North,Charter,2022,Grade 4,Mathematics,24,24.0,48.0,0.0416,73.6,0.6348,,9026.57,clean
9481,*Valleyview High,West,Public,2024,Grade 1,Mathematics,23,41.0,64.0,0.0346,79.1,0.7361,0.0381,6529.89,special_characters
2201,Eastbrook Institute,East,Charter,2019,Grade 9,Mathematics,36,29.0,65.0,0.0934,64.1,0.7335,0.039,3458.79,clean
3880,Clearwater High,Central,Public,2020,Grade 8,Arts,41,43.0,84.0,0.0448,51.9,0.5276,0.0486,9362.47,clean
10552,Northgate School,North,Public,2018,Grade 11,English,45,43.0,88.0,0.0291,81.8,0.7571,0.0357,8623.16,near_duplicate
9310,Maplewood Secondary,North,Public,2024,Grade 2,Arts,48,25.0,73.0,0.016,54.2,0.5753,0.0607,5635.55,clean
5204,Eastbrook Institute,East,Charter,2021,Grade 9,Social Studies,23,20.0,43.0,0.0565,71.9,0.7967,0.0574,3899.43,clean
5976,Bluebell Primary,Central,Public,2021,Grade 8,Mathematics,43,48.0,91.0,0.0567,79.3,0.8067,0.0447,10610.28,clean
9078,SUNSET ACADEMY,South,Private,2024,Grade 4,English,34,28.0,62.0,0.0068,79.0,0.7604,0.0314,4052.65,inconsistent_name
8899,Redwood Institute,West,Public,2023,Grade 4,SS,45,40.0,85.0,0.0427,78.7,0.8811,0.0462,9119.61,clean
1086,Willowbrook High,West,Public,2018,Grade 2,Mathematics,54,42.0,96.0,0.0468,,0.9005,0.0596,9499.4,missing_score
2356,Clearwater High,Central,Public,2019,Grade 4,Mathematics,24,27.0,51.0,0.0576,74.0,0.725,0.0322,6702.98,clean
4119,Willowbrook High,West,Public,2020,Grade 8,Social Studies,63,55.0,118.0,0.1088,73.5,0.7543,0.0444,6193.69,clean
1070,Stonegate Secondary,E,Private,2018,Grade 10,Arts,38,44.0,82.0,0.0698,77.8,0.749,0.0607,8833.51,clean
7784,Lakeview Primary,Central,Public,2023,Grade 9,Social Studies,41,30.0,71.0,0.1076,61.4,0.522,0.0504,6142.41,clean
8737,Harborview Academy  , North,Public,2023,Grade 8,Science,50,44.0,94.0,0.1203,68.1,0.726,0.0303,5032.54,clean
3631,Northgate School,North,Public,2020,Grade 7,Mathematics,55,40.0,95.0,0.0265,76.1,0.7597,0.0628,7101.27,clean
1168,Cedar Ridge Academy,Central,International,2018,Grade 6,English,5,45.0,50.0,0.055,85.0,0.9174,0.0484,9136.17,clean
3481,Valleyview High,West,Public,2020,Grade 1,Mathematics,17,56.0,88.0,0.0059,89.0,0.9049,0.0468,3557.71,inconsistent_total
6206,Hilltop Institute,West,Private,2022,Grade 6,Mathematics,22,28.0,50.0,0.0342,79.7,0.8174,0.0468,8204.08,clean
6610,Northgate School,North,Public,2022,Grade 2,Arts,36,52.0,88.0,0.057,58.9,0.5574,0.0625,9127.35,clean
4750,Lakeview Primary,Central,Public,2021,Grade 2,Arts,41,63.0,104.0,0.0481,53.8,0.6234,0.0364,8502.64,clean
5175,Eastbrook Institute,East,Charter,2021,Grade 3,Arts,29,28.0,57.0,0.051,77.2,0.8516,0.0614,7302.05,clean
10401,Redwood Institute,West,Public,2024,Grade 5,Mathematics,26,42.0,68.0,0.017,74.3,0.6452,0.0405,4214.75,clean
4318,Meadowlands High,South,Charter,2020,Grade 12,English,53,29.0,82.0,0.0516,59.0,0.5892,0.0511,8105.96,clean
1114,Willowbrook High,West,Public,2018,Grade 7,Social Studies,49,42.0,91.0,0.0202,74.9,0.7991,0.0491,6728.49,clean
9628,Northgate School,North,Public,2024,Grade 6,English,25,36.0,61.0,0.1016,51.8,0.5483,0.0576,11159.2,clean
8926,Redwood Institute,West,Public,2023,Grade 10,Mathematics,46,34.0,80.0,0.0435,59.8,0.543,0.0389,11082.66,clean
10230,Harborview Academy,North,Public,2024,Grade 6,Arts,48,42.0,90.0,0.0819,42.7,0.4202,0.0651,8115.27,clean
109,Sunset Academy,South,Private,2018,Grade 10,Socials,19,27.0,46.0,0.1689,,0.9382,0.0298,11425.91,missing_score
28,Greenwood High School,North,Public,2018,Grade 6,English,45,48.0,93.0,0.0181,89.2,0.9122,0.0537,5519.41,clean
3964,Fairview Elementary,South,Public,2020,Grade 1,Social Studies,48,34.0,82.0,0.0361,,0.6348,0.0436,11051.24,missing_score
99,Sunset Academy,South,Private,2018,Grade 8,Social Studies,33,26.0,59.0,0.0469,79.5,0.7973,0.0526,5338.23,clean
7838,Maplewood Secondary,North,Public,2023,Grade 8,English,27,34.0,61.0,0.0313,59.7,0.591,0.0475,3368.41,clean
2681,Cedar Ridge Academy,Central,International,2019,Grade 9,Mathematics,23,30.0,53.0,0.0533,81.2,0.7688,0.055,9092.69,clean
60,Greenwood High School,North,Public,2018,Grade 12,Arts,29,35.0,64.0,0.0565,48.1,0.6202,0.0305,6029.44,clean
6260,Lakeview Primary,Central,Public,2022,Grade 4,Arts,38,31.0,69.0,0.0161,53.3,0.5166,0.0407,6310.63,clean
9297,Lakeview Primary,Central,Public,2024,Grade 12,Science,43,36.0,79.0,0.1024,75.7,0.7795,0.0601,7062.78,clean
7050,Stonegate Secondary,East,Private,2022,Grade 6,Arts,34,20.0,54.0,0.0106,67.4,0.6341,0.0654,9898.94,clean
7608,Sunset  Academy,South,Private,2023,Grade 10,English,15,30.0,45.0,0.0759,79.9,0.7333,0.0617,11406.48,inconsistent_name
10142,Cedar Ridge Academy,Central,International,2024,Grade 1,Science,45,27.0,72.0,0.0267,71.5,0.7422,0.0434,10243.77,clean
8095,Crestwood Academy,Central,Charter,2023,Grade 11,Arts,39,35.0,74.0,0.0175,56.2,0.5141,0.0485,8007.81,clean
1118,Willowbrook High,West,Public,2018,Grade 8,English,40,34.0,89.0,0.0714,77.7,0.7323,0.0657,6254.81,inconsistent_total
9637,Northgate School,North,Public,2024,Grade 8,Science,34,31.0,65.0,0.086,58.5,0.4704,0.063,7697.92,clean
5926,Redwood Institute,West,Public,2021,Grade 10,Mathematics,34,15.0,49.0,0.1037,72.9,0.6956,0.0548,7768.08,clean
832,Southview Academy,South,Private,2018,Grade 11,Science,42,21.0,63.0,0.0186,81.9,0.8069,0.0496,5078.47,clean
8203,Eastbrook Institute,East,Charter,2023,Grade 9,English,5,25.0,30.0,0.0641,53.8,0.5681,0.0459,10804.38,clean
5439,Brightstone School,North,Charter,2021,Grade 8,Socials,26,50.0,76.0,0.1193,82.4,0.7892,0.0442,9052.32,duplicate
4216,Harborview Academy,North,Public,2020,Grade 4,Mathematics,45,49.0,94.0,0.0529,,0.6278,0.04,9505.44,missing_score
2028,Valleyview High,West,Public,2019,Grade 10,English,39,44.0,83.0,0.0555,70.7,0.6925,0.0664,7397.07,clean
9000,Bluebell Primary,Central,Public,2023,Grade 12,Arts,48,50.0,98.0,0.0628,69.9,0.6515,0.053,11428.31,clean
5282,Southview Academy,South,Private,2021,Grade 1,Science,21,7.0,28.0,0.0246,89.9,0.8006,0.0657,4270.42,clean
9945,Brightstone School,North,Charter,2024,Grade 9,Arts,27,27.0,54.0,0.0337,77.0,0.7976,0.0536,,missing_budget
5184,Eastbrook Institute,East,Charter,2021,grade 5,Social Studies,27,26.0,53.0,0.0327,74.3,0.7312,0.0484,3239.61,clean
3936,Brightstone School,North,Charter,2020,Grade 8,Mathematics,31,21.0,52.0,,66.3,0.6568,0.0382,4749.07,missing_dropout
6235,hilltop Inst,West,Private,2022,Grade 11,Arts,18,44.0,62.0,0.1059,87.7,0.8457,0.0302,8542.75,inconsistent_name
8522,Stonegate Secondary,East,Private,2023,Grade 1,Science,36,35.0,71.0,0.0197,78.6,0.8382,0.0602,3055.83,clean
6569,Crestwood Academy,Central,Charter,2022,Grade 6,Social Studies,36,30.0,66.0,0.0049,77.3,0.7076,0.0517,7948.89,clean
4601,Sunset Academy,South,Private,2021,Grade 9,Mathematics,23,38.0,61.0,0.007,78.2,0.791,0.0634,8779.52,clean
5383,Clearwater High,Central,Public,2021,Grade 9,English,40,40.0,80.0,1.5,85.2,0.8804,0.0578,5159.54,outlier_dropout
2828,Silverstone School,East,Private,2019,Grade 2,English,41,55.0,96.0,0.0114,79.5,0.7892,0.0498,7738.55,clean
4054,Stonegate Secondary,East,Private,2020,Grade 7,Social Studies,34,38.0,72.0,0.0688,89.6,0.8576,0.0442,4112.94,clean
6720,Eastbrook Institute,East,Charter,2022,Grade 12,Arts,30,33.0,63.0,0.036,73.1,0.6216,0.039,6238.46,clean
10167,Cedar Ridge Academy,Central,International,2024,Grade 6,Science,19,18.0,37.0,0.0409,60.3,0.5583,0.0511,7750.36,clean
1859,Maplewood Secondary,North,Public,2019,Grade 12,Social Studies,46,32.0,1505.0,0.0205,46.9,0.5481,0.036,6311.2,inconsistent_total
6381,Oakridge International,South,International,2022,Grade 5,Mathematics,27,9.0,36.0,0.0243,70.7,0.7305,0.0471,8554.64,clean
6712,Eastbrook Institute,East,Charter,2022,Grade 11,Science,39,34.0,73.0,0.0314,,0.6332,0.0531,5006.85,missing_score
7397,Redwood Institute,West,Public,2022,Grade 4,Science,49,33.0,82.0,0.0357,61.5,0.6147,0.0541,11175.36,clean
1771,Lakeview Primary,Central,Public,2019,Grade 7,Mathematics,30,36.0,66.0,0.0378,100.0,0.9318,0.039,7707.37,clean
8128,Northgate School,North,Public,2023,Grade 6,English,51,37.0,88.0,0.0683,59.7,0.6299,0.0405,4772.62,clean
1505,Greenwood High School,North,Public,2019,Grade 1,Arts,41,40.0,81.0,0.0529,61.9,0.6605,0.0499,6261.7,clean
6663,Eastbrook Institute,East,Charter,2022,Grade 1,English,37,47.0,84.0,0.0338,58.6,0.6607,0.0308,10752.18,clean
6965,Fairview Elementary,South,Public,2022,Grade 1,Arts,30,45.0,75.0,0.0301,67.5,0.5856,0.0388,5528.13,clean
8631,Willowbrook High,West,Public,2023,Grade 11,Mathematics,43,36.0,79.0,0.0109,82.8,0.8125,0.0289,5105.63,clean
6775,Westfield Primary,West,Public,2022,Grade 11,Arts,38,63.0,101.0,0.1285,90.6,0.9062,0.039,8784.56,clean
8594,Willowbrook High,West,Public,2023,Grade 3,Social Studies,40,40.0,80.0,0.0469,95.5,0.9835,0.0405,9623.23,clean
7847,Maplewood Secondary,North,Public,2023,Grade 10,Science,53,48.0,101.0,0.0977,72.4,0.6415,0.0487,10956.67,clean
3058,Greenwood High School,North,Public,2020,Grade 12,English,51,54.0,105.0,0.0227,,0.6408,0.0441,7800.97,missing_score
4361,Silverstone School,East,Private,2020,Grade 9,Mathematics,25,19.0,44.0,0.046,92.1,0.892,0.0615,8486.7,clean
10501,Brightstone School,North,Charter,2018,Grade 2,Mathematics,44,45.0,86.0,0.1002,75.2,0.6887,0.0382,10737.56,near_duplicate
10060,Stonegate Secondary,East,Private,2024,Grade 8,Arts,13,27.0,40.0,0.014,72.6,0.7775,0.0508,3087.57,clean
6335,Maplewood Secondary,North,Public,2022,Grade 7,Arts,37,47.0,84.0,0.0962,71.4,0.7659,0.0313,4451.27,clean
9690,Eastbrook Institute#,East,Charter,2024,Grade 6,Arts,29,24.0,53.0,,69.3,0.6834,0.0321,9565.76,special_characters
2473,Fairview Elementary,South,Public,2019,Grade 3,English,53,28.0,81.0,0.0487,92.0,0.8508,0.0538,8159.66,clean
8905,Redwood Institute,West,Public,2023,Grade 5,Arts,27,53.0,80.0,0.0536,86.0,0.8837,0.0649,5595.74,clean
4569,Sunset Academy,South,Private,2021,GRADE 2,Social Studies,27,19.0,1500.0,0.0478,85.8,0.8144,0.0623,4123.67,outlier_enrollment
1770,Lakeview Primary,Central,Public,2019,Grade 6,Arts,38,50.0,105.0,0.0093,48.8,0.5233,0.0609,4359.9,inconsistent_total
5001,Valleyview High,West,Public,2021,Grade 5,Mathematics,38,15.0,53.0,0.0018,61.6,0.6746,0.057,6137.53,clean
250,Lakeview Primary,Central,Public,2018,Grade 2,Arts,51,48.0,99.0,0.0333,65.0,0.723,0.0538,3706.1,clean
6049,Greenwood High School,North,Public,2022,Grade 10,Social Studies,60,31.0,91.0,0.1641,63.3,0.6335,0.0392,4232.46,clean
10459,Bluebell Primary,Central,Public,2024,Grade 4,Social Studies,46,42.0,88.0,0.0146,60.8,0.5731,0.0506,5558.23,clean
3289,Lakeview Primary,Central,Public,2020,Grade 10,Social Studies,55,34.0,89.0,0.0712,62.2,0.6428,0.0354,7105.38,clean
2180,Eastbrook Institute,East,Charter,2019,Grade 4,Arts,25,20.0,45.0,0.0178,55.8,0.5005,0.0427,11751.66,clean
452,Pinecrest Elementary,East,Public,2018,Grade 7,Science,46,56.0,102.0,0.0654,72.7,0.7223,0.0551,3749.01,clean
9788,Southview Academy,South,Private,2024,Grade 2,English,35,22.0,57.0,0.0117,73.1,0.7356,0.0455,6740.84,clean
2158,Northgate School,North,Public,2019,GRADE 12,English,39,39.0,97.0,0.244,72.8,0.7273,,9073.83,inconsistent_total
681,Eastbrook Institute,E,Charter,2018,Grade 5,Mathematics,19,26.0,45.0,0.0848,66.0,0.667,0.0626,7768.28,clean
1345,Silverstone School,East,Private,2018,Grade 5,Arts,37,36.0,73.0,,84.9,,0.0415,6853.34,missing_dropout
6866,Clearwater High,Central,Public,2022,Grade 6,Mathematics,25,46.0,71.0,0.0733,82.2,0.7742,0.0647,10363.48,clean
8431,Brightstone School,North,Charter,2023,Grade 7,Mathematics,24,28.0,52.0,0.0215,69.2,0.7842,0.0555,11315.53,clean
2486,Fairview Elementary,South,Public,2019,Grade 6,Mathematics,39,43.0,82.0,0.0238,61.0,0.5982,0.0357,7742.47,clean
1742,Lakeview Primary, Central,Public,2019,Grade 1,Science,22,20.0,42.0,0.0423,76.0,0.695,0.0515,11369.67,clean
6582,Crestwood Academy,Central,Charter,2022,Grade 9,Science,37,12.0,49.0,0.1,74.2,0.7056,0.0357,6340.25,clean
729,Westfield Primary,West,Public,2018,Grade 2,Social Studies,51,39.0,90.0,0.0696,51.2,0.5728,0.0294,6997.02,clean
9425,Pinecrest Elementary,East,Public,2024,Grade 1,Arts,33,41.0,74.0,0.0162,47.0,0.4476,0.0404,9602.63,clean
2121,Northgate School,North,Public,2019,Grade 5,Mathematics,43,41.0,84.0,0.0071,79.5,0.8465,0.0362,4426.4,clean
9789,Southview Academy,South,Private,2024,Grade 2,Social Studies,24,18.0,42.0,0.1075,72.4,0.6988,0.0412,8731.59,clean
6921,Brightstone School,North,Charter,2022,Grade 5,Mathematics,32,30.0,62.0,0.0689,70.7,0.7411,0.0583,9927.28,clean
5433,Brightstone School,North,Charter,2021,Grade 7,English,25,41.0,66.0,0.0299,70.9,0.7292,0.0557,9930.58,clean
5195,Eastbrook Institute,East,Charter,2021,Grade 7,Arts,32,28.0,60.0,0.0439,,0.7049,0.0502,4419.76,missing_score
9936,Brightstone School,North,Charter,2024,Grade 8,Mathematics,37,23.0,60.0,0.0482,73.0,0.8225,0.0372,11457.53,clean
3428,Pinecrest Elementary,East,Public,2020,Grade 2,English,34,40.0,74.0,0.0184,62.4,0.7168,0.0458,11322.3,clean
1296,Meadowlands High#,South,Charter,2018,Grade 8,Mathematics,21,17.0,38.0,0.208,63.7,0.6125,0.0304,4763.81,special_characters
4983,Valleyview High,West,Public,2021,Grade 1,English,41,42.0,83.0,0.0151,64.5,0.6079,0.0564,6379.74,clean
3635,Northgate School,North,Public,2020,Grade 7,Arts,34,36.0,70.0,0.0547,65.2,0.7004,0.0593,5501.46,clean
4173,Cedar Ridge Academy,Central,International,2020,Grade 7,english,19,25.0,44.0,0.0614,84.8,0.7808,0.0476,8614.42,clean
9632,Northgate School,North,Public,2024,Grade 7,Science,19,56.0,75.0,0.087,54.7,0.5095,,11618.95,clean
2459,Brightstone School,North,Charter,2019,Grade 12,Social Studies,22,40.0,62.0,0.0758,49.0,0.5323,0.0444,8789.7,clean
1515,greenwood high,North,Public,2019,Grade 3,Arts,30,29.0,59.0,0.0228,71.1,,0.053,10872.54,inconsistent_name
5734,Harborview Academy,North,Public,2021,Grade 7,Social Studies,31,50.0,81.0,0.1438,,0.6689,0.031,4067.63,missing_score
1958,Pinecrest Elementary,East,Public,2019,Grade 8,english,28,50.0,78.0,0.0869,76.3,0.7335,0.042,11104.11,clean
94,Sunset  Academy,S,Private,2018,Grade 7,SS,23,41.0,64.0,0.1366,73.6,0.7676,0.0371,7832.77,inconsistent_name
1633,Riverside School,East,Public,2019,Grade 3,English,50,43.0,93.0,0.0243,56.5,0.5538,0.0349,7012.4,clean
8547,*Stonegate Secondary,East,Private,2023,Grade 6,Science,36,29.0,65.0,0.0609,82.2,0.8461,0.0441,10755.49,special_characters
7992,Valleyview High,West,Public,2023,Grade 3,Science,46,37.0,83.0,0.0208,74.8,0.8312,0.0522,11122.31,clean
9680,  Eastbrook Institute,East ,Charter,2024,Grade 4,Arts,26,24.0,50.0,0.0306,69.9,0.6525,0.0616,7069.19,clean
5932,Redwood Institute,West,Public,2021,Grade 11,Science,14,49.0,63.0,0.1467,71.8,0.6573,0.0574,8230.24,clean
7615,Sunset Academy,South,Private,2023,Grade 11,Arts,47,31.0,78.0,0.1263,76.7,0.8498,0.063,7501.5,clean
3865,Clearwater High,Central,Public,2020,Grade 5,Arts,40,40.0,80.0,0.0468,51.2,0.3989,0.0334,3300.9,clean
9758,Westfield Primary,West,Public,2024,Grade 8,English,37,31.0,68.0,0.1097,74.5,0.8087,0.0495,7290.25,clean
9124,Riverside School,East,Public,2024,Grade 1,Social Studies,37,34.0,71.0,0.0265,63.7,0.6117,0.0348,6375.69,clean
8466,Fairview Elementary,South,Public,2023,Grade 2,Mathematics,25,39.0,64.0,0.0054,68.1,0.7186,0.066,5026.88,clean
6668,Eastbrook Institute,East,Charter,2022,Grade 2,English,32,26.0,58.0,0.0402,85.2,0.8302,0.0619,9644.34,clean
5784,Meadowlands High,South,Charter,2021,Grade 5,Social Studies,47,5.0,52.0,0.0121,66.7,0.6963,0.0397,8945.6,clean
4697,HILLTOP INSTITUTE,West,Private,2021,Grade 4,Science,25,29.0,54.0,0.009,78.6,0.774,0.0568,7856.88,inconsistent_name
6757,Westfield Primary,West,Public,2022,Grade 8,Science,27,51.0,78.0,5.0,55.1,0.5577,0.0644,10703.81,outlier_dropout
8343,Clearwater High,Central,Public,2023,Grade 1,English,30,54.0,84.0,0.0208,53.6,0.5222,0.0405,6735.03,clean
3940,Brightstone School,North,Charter,2020,Grade 8,Arts,30,23.0,53.0,0.1255,74.2,0.6807,0.0398,4484.0,clean
5097,Crestwood Academy,Central,Charter,2021,Grade 12,Science,20,47.0,67.0,0.1957,,0.455,0.0657,3649.9,missing_score
6787,Southview Academy,South,Private,2022,Grade 2,Science,27,22.0,49.0,0.0301,85.0,0.7952,0.0433,3594.57,clean
2896,Redwood Institute,West,Public,2019,Grade 4,Mathematics,35,41.0,76.0,0.0295,62.7,0.6057,0.0553,3389.19,clean
4674,Riverside School,East,Public,2021,Grade 11,Social Studies,25,57.0,82.0,0.1133,,0.4875,0.064,6884.1,missing_score
10332,Silverstone School,East,Private,2024,Grade 3,Science,26,42.0,68.0,0.0172,73.7,0.6755,0.0636,3124.19,clean
1917,Oakridge International,South,International,2019,Grade 12,Science,44,58.0,102.0,0.1373,83.8,0.7956,0.063,5117.78,clean
6232,Hilltop Institute,West,Private,2022,Grade 11,Science.,29,35.0,64.0,0.0661,74.9,0.7691,0.0593,11659.87,clean
7982,Valleyview High,West,Public,2023,Grade 1,Science,35,29.0,64.0,0.0105,58.4,0.5874,0.0664,4111.74,clean
9778,Westfield Primary,West,Public,2024,Grade 12,Eng,36,54.0,90.0,0.1021,74.3,0.7978,0.043,7468.92,clean
6118,Sunset Academy,South,Private,2022,Grade 12,English,14,17.0,31.0,0.0671,84.7,0.8273,0.0502,4523.62,clean
7312,Meadowlands High,South,Charter,2022,Grade 11,Science,46,34.0,80.0,0.088,78.5,0.9263,0.0505,9906.38,duplicate
3592,Crestwood Academy,Central,Charter,2020,Grade 11,Science,27,53.0,80.0,,58.9,0.6126,0.0289,4098.94,missing_dropout
8419,Brightstone School,North,Charter,2023,Grade 4,Social Studies,23,49.0,72.0,0.0554,76.7,0.7145,0.0332,8881.82,clean
8977,Bluebell Primary,Central,Public,2023,Grade 8,Science,47,46.0,93.0,5.0,71.7,0.5984,0.0342,5548.22,outlier_dropout
5652,Cedar Ridge Academy,Central,International,2021,Grade 3,Science,28,44.0,72.0,0.0933,90.7,0.9297,0.0308,3262.16,clean
7379,Silverstone School,East,Private,2022,Grade 12,Social Studies,60,41.0,101.0,0.1008,74.7,0.8039,0.0339,5914.6,clean
1987,Valleyview High,West,Public,2019,Grade 2,Science,24,54.0,78.0,0.0124,57.2,0.5375,0.0642,6892.62,clean
124,RIVERSIDE SCHOOL,East,Public,2018,Grade 1,Social Studies,39,43.0,82.0,0.0241,65.1,0.6992,0.041,9008.34,inconsistent_name
7571,Sunset Academy,South,Private,2023,Grade 3,Mathematics,28,5.0,33.0,0.0213,70.9,0.7029,0.0533,9350.4,clean
7866,Oakridge International,South,International,2023,Grade 2,Mathematics,39,30.0,69.0,0.0182,,0.8128,0.066,10517.08,missing_score
2084,Crestwood Academy,Central,Charter,2019,Grade 9,Social Studies,27,33.0,60.0,0.1242,79.6,0.8258,0.0533,8506.52,clean
8597,Willowbrook High,West,Public,2023,Grade 4,Science,43,31.0,74.0,0.0574,101.0,0.555,0.029,11058.79,outlier_score
7750,LAKEVIEW PRIMARY,Central,Public,2023,Grade 2,Arts,34,56.0,90.0,0.0365,71.1,0.7782,0.0493,9598.8,inconsistent_name
8972,Bluebell Primary,Central,Public,2023,Grade 7,Science,26,29.0,55.0,0.0901,70.4,0.6788,0.03,4502.36,clean
3650,northgate school,North,Public,2020,Grade 10,Arts,39,48.0,87.0,0.0748,63.2,0.6457,0.0602,5278.76,inconsistent_name
4691,Hilltop Institute,West,Private,2021,Grade 3,Mathematics,27,40.0,2000.0,0.0374,77.9,0.7772,0.0521,11950.21,outlier_enrollment
